_RAJ2000;_DEJ2000;RAJ2000;e_RAJ2000;DEJ2000;e_DEJ2000;Sp;e_Sp;St;e_St;MajAxis;MinAxis;PA;dMajAxis;dMinAxis;dPA;Mosaic;Nm;Xpos;Ypos;MGPS;E
14.35225;-65.3912222;00 57 24.54;1.5;-65 23 28.40;1.7;583.3;17.6;786.8;28.9;63.1;48.4;52.2;42.5;0.0; 59.7;J0100M64;1;793.3;224.4;;
14.386625;-74.21194440000001;00 57 32.79;1.5;-74 12 43.00;1.7;857.3;25.8;883.4;26.5;47.5;45.3;152.4;0.0;0.0;     ;J0045M76;1;425.8;1244.5;;
14.531291699999999;-37.8276389;00 58 07.51;1.5;-37 49 39.50;1.7;640.7;19.3;913.3;27.5;76.6;70.8;120.9;0.0;0.0;     ;J0054M36;1;438.4;62.7;;
14.694041699999998;-56.98675;00 58 46.57;1.5;-56 59 12.30;1.7;463.6;13.9;479.4;14.4;54.3;48.5;34.4;0.0;0.0;     ;J0112M56;2;1294.2;305.6;;
14.797;-57.716527799999994;00 59 11.28;1.5;-57 42 59.50;1.7;566.8;17.0;592.5;17.8;54.3;50.9;44.8;0.0;0.0;     ;J0048M56;2;216.3;111.1;;
14.848041699999998;-51.8856667;00 59 23.53;1.5;-51 53 08.40;1.7;627.3;18.9;752.4;22.6;57.1;55.7;111.5;0.0;0.0;     ;J0048M52;2;129.9;576.6;;
14.921;-37.532888899999996;00 59 41.04;1.5;-37 31 58.40;1.7;500.7;15.1;538.4;16.2;76.6;52.3;117.2;0.0;0.0;     ;J0054M36;1;336.3;118.6;;
15.035625;-45.0101667;01 00 08.55;1.5;-45 00 36.60;1.7;552.3;16.6;554.6;16.7;64.8;47.5;13.5;0.0;0.0;     ;J0100M44;1;696.8;260.4;;
15.135458300000002;-64.05436110000001;01 00 32.51;1.5;-64 03 15.70;1.7;485.7;14.6;485.8;14.6;50.1;47.1;132.0;0.0;0.0;     ;J0100M64;1;685.6;618.0;;
15.193166699999999;-50.533416700000004;01 00 46.36;1.5;-50 32 00.30;1.7;494.0;14.9;669.0;23.9;74.7;47.0;169.7;48.9;0.0;164.2;J0112M52;2;1288.7;925.3;;
15.607041699999998;-47.5390278;01 02 25.69;1.5;-47 32 20.50;1.7;855.1;25.7;892.2;26.8;60.6;48.2;109.1;0.0;0.0;     ;J0100M48;1;570.9;635.7;;
15.7015;-79.93477779999999;01 02 48.36;1.5;-79 56 05.20;1.7;837.8;25.2;837.9;25.2;45.7;45.0;179.3;0.0;0.0;     ;J0100M80;1;664.9;714.8;;
15.716958300000002;-84.0615833;01 02 52.07;1.5;-84 03 41.70;1.7;445.8;13.4;500.7;20.0;50.1;45.7;3.5;21.4;0.0;  3.7;J0000M84;2;179.5;609.2;;
15.773583300000002;-55.4334167;01 03 05.66;1.5;-55 26 00.30;1.7;851.6;25.6;929.7;36.9;58.2;46.1;165.6;24.3;0.0;143.5;J0112M56;1;1118.3;733.2;;
15.7840833;-40.775138899999995;01 03 08.18;1.5;-40 46 30.50;1.7;484.9;14.6;774.6;30.4;81.3;67.9;151.2;58.2;30.2;111.7;J0100M40;1;510.7;290.4;;
15.819583300000001;-32.4306667;01 03 16.70;1.5;-32 25 50.40;1.7;1043.0;31.4;1099.0;33.1;84.9;58.1;131.7;0.0;0.0;     ;J0054M32;2;64.4;295.7;;
15.941583300000001;-41.341;01 03 45.98;1.5;-41 20 27.60;1.7;1730.0;51.9;1808.0;54.3;70.0;58.8;35.3;0.0;0.0;     ;J0100M40;1;473.6;171.1;;
16.015875;-39.8401389;01 04 03.81;1.5;-39 50 24.50;1.7;792.0;23.8;1155.1;34.8;73.9;67.1;45.8;0.0;0.0;     ;J0100M40;1;449.7;486.7;;
16.1642917;-33.2485278;01 04 39.43;1.5;-33 14 54.70;1.7;684.5;20.6;727.9;21.9;84.9;56.4;52.5;0.0;0.0;     ;J0112M32;1;1207.3;155.2;;
16.2882083;-38.183111100000005;01 05 09.17;1.5;-38 10 59.20;1.7;1704.0;51.2;1795.0;53.9;72.3;46.8;171.0;0.0;0.0;     ;J0100M40;1;373.6;834.6;;
16.317166699999998;-45.10161110000001;01 05 16.12;1.5;-45 06 05.80;1.7;1896.0;56.9;2151.0;64.6;64.8;56.4;52.8;0.0;0.0;     ;J0100M44;1;400.8;237.9;;
16.34975;-45.0845;01 05 23.94;1.5;-45 05 04.20;1.7;464.2;14.1;714.4;26.7;78.7;60.1;47.7;59.6;0.0; 66.6;J0100M44;1;393.1;241.7;;
16.36125;-45.0784167;01 05 26.70;1.5;-45 04 42.30;1.7;1358.0;40.8;1407.0;42.3;64.8;49.0;63.8;0.0;0.0;     ;J0100M44;1;390.4;243.0;;
16.554958300000003;-50.7393611;01 06 13.19;1.5;-50 44 21.70;1.7;514.3;15.5;540.3;16.2;57.1;51.6;131.5;0.0;0.0;     ;J0112M52;1;1004.3;878.7;;
16.602583300000003;-65.7559167;01 06 24.62;1.5;-65 45 21.30;1.7;679.3;20.4;704.4;21.2;50.7;46.3;25.5;0.0;0.0;     ;J0100M64;1;489.7;115.1;;
16.617333300000002;-34.569416700000005;01 06 28.16;1.5;-34 34 09.90;1.7;449.8;13.6;456.3;13.8;76.6;48.8;170.1;0.0;0.0;     ;J0112M36;1;1077.6;688.6;;
16.687541699999997;-40.5723611;01 06 45.01;1.5;-40 34 20.50;1.7;650.8;19.6;650.9;19.6;70.0;46.6;7.4;0.0;0.0;     ;J0100M40;1;285.6;331.0;;
17.043416699999998;-42.5730833;01 08 10.42;1.5;-42 34 23.10;1.7;542.3;16.3;542.4;16.3;64.8;51.3;46.9;0.0;0.0;     ;J0100M44;1;212.6;810.1;;
17.3026667;-65.3851667;01 09 12.64;1.5;-65 23 06.60;1.7;806.8;24.2;854.8;25.7;50.6;47.4;37.7;0.0;0.0;     ;J0100M64;1;391.2;221.5;;
17.3142083;-60.830138899999994;01 09 15.41;1.5;-60 49 48.50;1.7;470.4;14.1;483.8;14.5;52.0;47.0;67.6;0.0;0.0;     ;J0100M60;1;336.0;370.1;;
17.323791699999997;-38.9158611;01 09 17.71;1.5;-38 54 57.10;1.7;927.1;27.9;975.0;29.3;70.0;48.6;74.0;0.0;0.0;     ;J0120M40;2;1386.2;675.5;;
17.354416699999998;-34.7872222;01 09 25.06;1.5;-34 47 14.00;1.7;1733.0;52.0;1750.0;52.5;77.3;45.1;1.9;0.0;0.0;     ;J0112M36;1;878.5;647.9;;
17.4385833;-39.3106667;01 09 45.26;1.5;-39 18 38.40;1.7;536.2;16.2;577.6;17.4;70.0;55.1;53.2;0.0;0.0;     ;J0120M40;2;1353.4;593.0;;
17.4937083;-36.4144722;01 09 58.49;1.5;-36 24 52.10;1.7;492.2;14.9;536.1;16.2;76.6;59.4;46.1;0.0;0.0;     ;J0112M36;1;838.3;335.1;;
17.52575;-36.8513333;01 10 06.18;1.5;-36 51 04.80;1.7;1265.0;38.0;1344.0;40.4;76.6;59.4;43.2;0.0;0.0;     ;J0112M36;1;829.2;251.1;;
17.6952083;-67.46588890000001;01 10 46.85;1.5;-67 27 57.20;1.7;657.4;19.8;657.6;19.8;48.5;45.1;100.9;0.0;0.0;     ;J0112M68;1;743.2;816.0;;
17.7102917;-73.2404444;01 10 50.47;1.5;-73 14 25.60;1.7;898.8;27.0;1160.7;42.7;59.3;46.5;55.2;37.8;0.0; 59.2;J0130M72;2;1156.5;266.9;;
17.7463333;-34.62730560000001;01 10 59.12;1.5;-34 37 38.30;1.7;705.1;21.3;834.7;25.2;76.6;65.1;44.8;0.0;0.0;     ;J0112M36;1;773.3;679.0;;
17.8199583;-34.5362778;01 11 16.79;1.5;-34 32 10.60;1.7;542.2;16.4;562.8;17.0;76.6;62.4;35.1;0.0;0.0;     ;J0112M36;1;753.5;696.5;;
17.92075;-68.9888611;01 11 40.98;1.5;-68 59 19.90;1.7;780.3;23.5;1006.2;37.2;60.3;46.8;166.1;36.1;0.0;162.3;J0112M68;1;714.3;353.9;;
17.9312083;-69.00425;01 11 43.49;1.5;-69 00 15.30;1.7;1896.0;56.9;2051.0;61.6;48.9;48.5;59.6;0.0;0.0;     ;J0112M68;1;713.1;349.3;;
18.07925;-66.5793889;01 12 19.02;1.5;-66 34 45.80;1.7;474.4;14.3;474.5;14.3;48.5;45.1;173.1;0.0;0.0;     ;J0112M68;1;694.7;1085.0;;
18.174625;-29.9881667;01 12 41.91;1.5;-29 59 17.40;1.7;645.5;19.5;698.6;21.1;84.9;52.3;115.4;0.0;0.0;     ;J0112M32;1;655.5;722.8;;
18.2685;-34.053638899999996;01 13 04.44;1.5;-34 03 13.10;1.7;947.8;28.5;985.3;29.6;76.6;61.2;27.7;0.0;0.0;     ;J0112M36;2;632.2;789.3;;
18.34675;-53.4970833;01 13 23.22;1.5;-53 29 49.50;1.7;1059.0;31.8;1060.0;31.8;57.1;45.5;103.5;0.0;0.0;     ;J0112M52;1;637.5;169.8;;
18.4370833;-80.5880556;01 13 44.90;1.5;-80 35 17.00;1.7;669.6;20.1;736.9;29.5;49.9;45.4;44.1;20.7;0.0; 48.3;J0100M80;2;521.2;499.1;;
18.5775833;-38.305111100000005;01 14 18.62;1.5;-38 18 18.40;1.7;496.8;15.0;523.5;15.8;70.0;57.6;139.1;0.0;0.0;     ;J0120M40;1;1070.3;808.6;;
18.652791699999998;-33.036333299999995;01 14 36.67;1.5;-33 02 10.80;1.7;660.5;19.9;833.9;25.1;89.9;55.2;108.8;0.0;0.0;     ;J0112M32;1;525.9;194.0;;
18.711958300000003;-34.3835;01 14 50.87;1.5;-34 23 00.60;1.7;472.0;14.2;472.1;14.2;76.6;48.8;118.0;0.0;0.0;     ;J0112M36;1;512.7;725.5;;
18.73975;-44.3081944;01 14 57.54;1.5;-44 18 29.50;1.7;886.8;26.7;932.7;28.0;64.8;51.0;23.5;0.0;0.0;     ;J0120M44;1;1000.1;418.4;;
18.903208300000003;-34.4541944;01 15 36.77;1.5;-34 27 15.10;1.7;591.8;17.8;591.9;17.8;76.6;51.0;165.6;0.0;0.0;     ;J0112M36;1;461.3;711.7;;
18.94375;-30.822111100000004;01 15 46.50;1.5;-30 49 19.60;1.7;554.3;16.7;565.9;17.1;84.9;50.9;58.9;0.0;0.0;     ;J0112M32;1;439.8;577.7;;
19.099791699999997;-40.5084722;01 16 23.95;1.5;-40 30 30.50;1.7;499.8;15.1;544.0;16.4;70.0;55.2;53.5;0.0;0.0;     ;J0120M40;1;929.0;346.3;;
19.1836667;-52.0365833;01 16 44.08;1.5;-52 02 11.70;1.7;641.0;19.3;665.0;20.0;57.1;51.6;38.3;0.0;0.0;     ;J0112M52;1;466.7;545.0;;
19.205;-52.038611100000004;01 16 49.20;1.5;-52 02 19.00;1.7;856.7;25.8;890.5;26.8;57.1;50.4;52.0;0.0;0.0;     ;J0112M52;1;462.4;544.5;;
19.3952083;-54.438944400000004;01 17 34.85;1.5;-54 26 20.20;1.7;508.4;15.3;517.0;15.6;54.3;49.4;142.0;0.0;0.0;     ;J0112M56;1;439.5;1006.3;;
19.435541699999998;-33.9518611;01 17 44.53;1.5;-33 57 06.70;1.7;595.5;17.9;642.6;19.4;84.9;57.3;127.9;0.0;0.0;     ;J0112M32;2;315.3;34.2;;
19.530541699999997;-63.528722200000004;01 18 07.33;1.5;-63 31 43.40;1.7;494.7;14.9;498.8;15.0;50.2;45.2;97.1;0.0;0.0;     ;J0130M64;2;1138.0;763.6;;
19.567125;-69.86313890000001;01 18 16.11;1.5;-69 51 47.30;1.7;936.4;28.1;936.6;28.1;48.5;45.8;117.6;0.0;0.0;     ;J0112M68;2;528.5;86.7;;
19.5801667;-32.670305600000006;01 18 19.24;1.5;-32 40 13.10;1.7;832.6;25.1;971.2;29.3;84.9;61.4;128.3;0.0;0.0;     ;J0112M32;1;269.7;256.1;;
19.68875;-41.0415833;01 18 45.30;1.5;-41 02 29.70;1.7;898.5;27.0;1020.4;30.7;70.0;55.5;59.7;0.0;0.0;     ;J0120M40;1;781.8;234.8;;
19.703833300000003;-48.3566667;01 18 48.92;1.5;-48 21 24.00;1.7;601.7;18.1;623.1;18.7;60.6;52.3;47.3;0.0;0.0;     ;J0120M48;1;769.4;437.2;;
19.9237083;-68.15938890000001;01 19 41.69;1.5;-68 09 33.80;1.7;1469.0;44.1;1470.0;44.1;48.5;45.0;88.2;0.0;0.0;     ;J0112M68;1;470.8;602.3;;
19.9607083;-53.954777799999995;01 19 50.57;1.5;-53 57 17.20;1.7;1091.0;32.8;1091.0;32.8;57.1;46.4;163.7;0.0;0.0;     ;J0112M52;2;327.5;48.0;;
20.27725;-49.8687778;01 21 06.54;1.5;-49 52 07.60;1.7;655.6;19.7;758.5;22.8;60.6;53.1;107.3;0.0;0.0;     ;J0120M48;1;646.5;69.5;;
20.346375;-30.132861100000003;01 21 23.13;1.5;-30 07 58.30;1.7;924.2;27.8;980.4;29.5;90.0;45.2;179.4;0.0;0.0;     ;J0130M32;2;1314.4;694.5;;
20.417375;-63.1500556;01 21 40.17;1.5;-63 09 00.20;1.7;2053.0;61.6;2725.0;98.6;64.1;46.7;11.8;40.3;0.0; 15.5;J0130M64;1;1012.8;879.5;;
20.455416699999997;-42.1152222;01 21 49.30;1.5;-42 06 54.80;1.7;1231.0;37.0;1378.0;41.4;64.8;56.7;136.7;0.0;0.0;     ;J0120M44;1;594.4;918.2;;
20.5100833;-37.5426111;01 22 02.42;1.5;-37 32 33.40;1.7;644.7;19.4;713.6;21.5;76.6;55.7;18.6;0.0;0.0;     ;J0112M36;2;53.9;113.4;;
20.5130417;-37.5116111;01 22 03.13;1.5;-37 30 41.80;1.7;1210.0;36.4;1238.0;37.2;76.6;63.2;29.5;0.0;0.0;     ;J0112M36;2;52.8;119.3;;
20.5570417;-36.0493333;01 22 13.69;1.5;-36 02 57.60;1.7;641.8;19.3;717.8;27.4;83.8;46.5;5.9;36.4;0.0; 23.6;J0130M36;2;1219.0;402.5;;
20.7075833;-39.3887778;01 22 49.82;1.5;-39 23 19.60;1.7;614.2;18.5;718.4;21.7;74.3;50.1;103.5;0.0;0.0;     ;J0120M40;1;526.0;582.1;;
20.7365417;-75.2518333;01 22 56.77;1.5;-75 15 06.60;1.7;842.2;25.3;905.3;27.2;49.0;45.8;133.8;0.0;0.0;     ;J0130M76;1;851.9;919.4;;
20.7762083;-50.7028333;01 23 06.29;1.5;-50 42 10.20;1.7;818.0;24.6;918.0;27.6;58.0;50.6;56.2;0.0;0.0;     ;J0112M52;2;129.8;881.9;;
20.8264167;-42.6399444;01 23 18.34;1.5;-42 38 23.80;1.7;518.7;15.6;542.2;16.3;64.8;53.8;151.4;0.0;0.0;     ;J0120M44;1;506.0;798.5;;
20.865125;-60.56822220000001;01 23 27.63;1.5;-60 34 05.60;1.7;441.3;13.3;503.0;15.2;52.9;50.7;61.8;0.0;0.0;     ;J0130M60;1;967.9;447.1;;
21.309666699999998;-37.3142222;01 25 14.32;1.5;-37 18 51.20;1.7;554.1;16.7;554.2;16.7;76.6;45.0;0.7;0.0;0.0;     ;J0130M36;1;1014.8;161.1;;
21.4139583;-53.139;01 25 39.35;1.5;-53 08 20.40;1.7;453.8;13.7;477.7;14.4;57.1;47.4;93.6;0.0;0.0;     ;J0136M52;2;1212.5;255.2;;
21.564375;-40.7075278;01 26 15.45;1.5;-40 42 27.10;1.7;1816.0;54.5;1931.0;58.0;70.0;59.5;139.8;0.0;0.0;     ;J0120M40;1;316.9;303.0;;
21.619;-47.4875;01 26 28.56;1.5;-47 29 15.00;1.7;639.4;19.2;639.5;19.2;60.6;47.5;15.6;0.0;0.0;     ;J0120M48;1;347.0;645.8;;
21.699208300000002;-40.8099167;01 26 47.81;1.5;-40 48 35.70;1.7;843.3;25.4;869.0;26.2;70.0;58.5;147.0;0.0;0.0;     ;J0120M40;1;284.2;281.1;;
21.790625;-81.1375556;01 27 09.75;1.5;-81 08 15.20;1.7;961.2;28.9;1118.1;43.0;53.0;45.2;142.7;27.2;0.0;140.4;J0100M80;2;363.4;307.7;;
21.810416699999998;-41.212611100000004;01 27 14.50;1.5;-41 12 45.40;1.7;1765.0;53.0;2080.0;62.4;72.1;56.4;151.0;0.0;0.0;     ;J0120M40;1;259.4;196.0;;
21.852458300000002;-36.3064167;01 27 24.59;1.5;-36 18 23.10;1.7;717.1;21.6;717.3;21.6;76.6;45.0;0.4;0.0;0.0;     ;J0130M36;1;875.8;355.7;;
21.8773333;-61.2726944;01 27 30.56;1.5;-61 16 21.70;1.7;1312.0;39.4;1313.0;39.4;52.0;45.0;0.5;0.0;0.0;     ;J0130M60;1;802.9;249.9;;
21.9847917;-43.58825;01 27 56.35;1.5;-43 35 17.70;1.7;650.8;19.6;746.0;22.4;64.8;55.6;49.6;0.0;0.0;     ;J0120M44;1;234.6;579.7;;
22.121083300000002;-36.054861100000004;01 28 29.06;1.5;-36 03 17.50;1.7;565.8;17.0;574.5;17.3;76.6;54.5;18.7;0.0;0.0;     ;J0130M36;1;805.3;404.3;;
22.1432917;-52.9224167;01 28 34.39;1.5;-52 55 20.70;1.7;1574.0;47.2;1617.0;48.5;57.1;46.9;108.0;0.0;0.0;     ;J0136M52;1;1071.3;314.4;;
22.191375;-69.6044444;01 28 45.93;1.5;-69 36 16.00;1.7;575.4;17.3;592.1;17.8;48.5;46.4;93.0;0.0;0.0;     ;J0112M68;2;227.4;152.2;;
22.396375;-32.3250278;01 29 35.13;1.5;-32 19 30.10;1.7;594.5;18.0;594.6;18.0;84.9;55.6;15.2;0.0;0.0;     ;J0130M32;1;733.7;317.6;;
22.67225;-38.1031667;01 30 41.34;1.5;-38 06 11.40;1.7;574.7;17.3;650.3;19.6;70.5;52.3;117.2;0.0;0.0;     ;J0140M40;3;1304.3;847.9;;
22.815208300000002;-51.027111100000006;01 31 15.65;1.5;-51 01 37.60;1.7;1805.0;54.2;1839.0;55.2;57.1;49.2;127.2;0.0;0.0;     ;J0136M52;1;948.9;805.3;;
23.102375;-61.789888899999994;01 32 24.57;1.5;-61 47 23.60;1.7;562.2;16.9;571.1;17.2;52.5;45.4;10.6;0.0;0.0;     ;J0130M60;1;611.8;103.4;;
23.124083300000002;-61.762111100000006;01 32 29.78;1.5;-61 45 43.60;1.7;450.2;13.6;545.2;20.9;61.0;46.8;25.5;34.7;0.0; 38.2;J0130M60;1;608.4;111.3;;
23.389125;-44.7393333;01 33 33.39;1.5;-44 44 21.60;1.7;1842.0;55.3;2840.0;107.6;72.7;63.2;115.7;55.7;0.0; 99.3;J0140M44;1;1079.4;319.4;;
23.5541667;-36.4826667;01 34 13.00;1.5;-36 28 57.60;1.7;663.5;20.0;4811.6;147.6;201.4;137.8;44.7;191.7;122.1; 49.8;J0130M36;1;427.6;321.3;;
23.567875;-36.5053611;01 34 16.29;1.5;-36 30 19.30;1.7;701.2;21.2;856.6;25.9;76.6;55.0;92.0;0.0;0.0;     ;J0130M36;1;424.1;316.9;;
23.633083300000003;-38.7264444;01 34 31.94;1.5;-38 43 35.20;1.7;652.3;19.6;659.9;19.8;70.0;46.0;79.7;0.0;0.0;     ;J0140M40;1;1054.0;720.2;;
23.848833300000003;-48.5280278;01 35 23.72;1.5;-48 31 40.90;1.7;470.9;14.2;509.6;15.3;60.6;49.7;73.3;0.0;0.0;     ;J0140M48;1;954.5;394.2;;
24.020875;-32.6362778;01 36 05.01;1.5;-32 38 10.60;1.7;820.2;24.7;820.4;24.7;84.9;45.0;179.2;0.0;0.0;     ;J0130M32;1;285.9;262.1;;
24.227166699999998;-34.041444399999996;01 36 54.52;1.5;-34 02 29.20;1.7;623.7;18.8;683.9;20.7;76.7;50.1;105.3;0.0;0.0;     ;J0130M36;2;236.7;789.2;;
24.261708300000002;-55.550638899999996;01 37 02.81;1.5;-55 33 02.30;1.7;523.5;15.7;536.5;16.1;54.3;48.0;59.5;0.0;0.0;     ;J0136M56;1;656.5;706.8;;
24.9805;-43.9196667;01 39 55.32;1.5;-43 55 10.80;1.7;783.7;23.6;783.9;23.6;64.8;45.0;0.0;0.0;0.0;     ;J0140M44;1;709.6;508.3;;
25.2125;-32.736638899999996;01 40 51.00;1.5;-32 44 11.90;1.7;846.6;25.5;846.8;25.5;84.9;50.9;11.5;0.0;0.0;     ;J0148M32;1;1197.0;244.1;;
25.3062917;-51.8123333;01 41 13.51;1.5;-51 48 44.40;1.7;491.2;14.8;504.5;15.2;57.1;49.1;122.2;0.0;0.0;     ;J0136M52;1;440.7;602.5;;
25.3095;-44.3534722;01 41 14.28;1.5;-44 21 12.50;1.7;486.2;14.6;607.8;18.3;64.8;56.4;84.7;0.0;0.0;     ;J0140M44;1;632.6;409.5;;
25.4805;-69.69275;01 41 55.32;1.5;-69 41 33.90;1.7;1361.0;40.9;1411.0;42.4;48.5;47.4;119.0;0.0;0.0;     ;J0148M68;1;877.6;138.5;;
25.496208300000003;-34.6523611;01 41 59.09;1.5;-34 39 08.50;1.7;524.4;15.8;529.4;16.0;76.6;45.8;81.3;0.0;0.0;     ;J0148M36;1;1109.8;672.4;;
25.860291699999998;-45.498361100000004;01 43 26.47;1.5;-45 29 54.10;1.7;1809.0;54.3;2184.0;65.6;64.8;56.7;112.7;0.0;0.0;     ;J0140M44;1;507.7;148.7;;
25.876375;-35.065194399999996;01 43 30.33;1.5;-35 03 54.70;1.7;494.5;14.9;494.6;14.9;76.6;51.1;166.6;0.0;0.0;     ;J0148M36;1;1006.0;593.8;;
25.956583300000002;-43.6967778;01 43 49.58;1.5;-43 41 48.40;1.7;714.0;21.5;914.2;33.7;77.1;49.6;166.6;44.8;0.0;150.4;J0140M44;1;478.7;558.0;;
25.978375;-51.917416700000004;01 43 54.81;1.5;-51 55 02.70;1.7;492.8;14.8;540.4;16.3;57.1;49.4;88.2;0.0;0.0;     ;J0136M52;1;305.7;573.0;;
26.011875;-34.2176389;01 44 02.85;1.5;-34 13 03.50;1.7;451.0;13.7;496.7;15.0;76.6;55.0;122.8;0.0;0.0;     ;J0148M36;1;972.4;757.0;;
26.0180833;-66.9376944;01 44 04.34;1.5;-66 56 15.70;1.7;645.4;19.4;653.6;19.6;48.5;45.9;110.5;0.0;0.0;     ;J0148M68;1;830.9;975.4;;
26.298875;-55.7265;01 45 11.73;1.5;-55 43 35.40;1.7;439.9;13.3;853.9;28.7;85.8;55.3;93.4;73.0;0.0; 92.8;J0136M56;2;281.4;653.4;;
26.37275;-55.537138899999995;01 45 29.46;1.5;-55 32 13.70;1.7;586.7;17.6;598.7;18.0;54.3;46.2;76.9;0.0;0.0;     ;J0136M56;2;265.7;704.3;;
26.4167917;-47.3497778;01 45 40.03;1.5;-47 20 59.20;1.7;756.9;22.7;757.0;22.7;60.6;45.5;76.8;0.0;0.0;     ;J0140M48;1;390.9;680.0;;
26.4771667;-46.4508056;01 45 54.52;1.5;-46 27 02.90;1.7;781.5;23.5;811.0;24.4;61.8;45.8;178.8;0.0;0.0;     ;J0140M48;1;372.0;898.4;;
26.692375;-37.1998333;01 46 46.17;1.5;-37 11 59.40;1.7;757.7;22.8;1057.7;40.1;84.2;65.1;154.9;56.6;0.0;113.7;J0148M36;1;785.2;184.1;;
26.9025833;-52.9563056;01 47 36.62;1.5;-52 57 22.70;1.7;452.9;13.7;474.6;14.3;57.9;47.2;17.0;0.0;0.0;     ;J0136M52;2;133.0;300.4;;
27.233375;-57.741055599999996;01 48 56.01;1.5;-57 44 27.80;1.7;1648.0;49.5;2008.0;60.3;56.2;53.4;113.2;0.0;0.0;     ;J0136M56;2;140.5;101.7;;
27.6035;-84.1369167;01 50 24.84;1.5;-84 08 12.90;1.7;442.2;13.3;449.0;13.5;45.9;45.0;31.3;0.0;0.0;     ;J0300M84;2;1277.7;569.8;;
27.9307917;-39.169388899999994;01 51 43.39;1.5;-39 10 09.80;1.7;1427.0;42.9;1587.0;47.7;70.0;55.4;125.2;0.0;0.0;     ;J0200M40;1;1229.9;624.8;;
28.0765417;-76.2522222;01 52 18.37;1.5;-76 15 08.00;1.7;534.9;16.1;589.8;23.6;51.0;45.1;7.6;21.4;0.0;  9.7;J0130M76;2;272.0;584.1;;
28.089375;-55.6736667;01 52 21.45;1.5;-55 40 25.20;1.7;1283.0;38.5;1283.0;38.5;54.3;46.3;116.7;0.0;0.0;     ;J0200M56;1;1057.5;669.5;;
28.1099583;-76.2526944;01 52 26.39;1.5;-76 15 09.70;1.7;498.1;15.0;602.9;23.2;54.5;46.4;92.5;30.8;0.0; 92.2;J0130M76;2;269.4;583.7;;
28.2245833;-37.85575;01 52 53.90;1.5;-37 51 20.70;1.7;871.0;26.2;871.2;26.2;76.6;45.6;100.3;0.0;0.0;     ;J0148M36;1;388.6;56.9;;
28.292791700000002;-33.17355560000001;01 53 10.27;1.5;-33 10 24.80;1.7;1312.0;39.4;1313.0;39.5;84.9;45.0;179.3;0.0;0.0;     ;J0148M32;1;350.9;169.4;;
28.540666700000003;-43.4569722;01 54 09.76;1.5;-43 27 25.10;1.7;832.6;25.0;1099.8;33.1;64.8;61.7;112.8;0.0;0.0;     ;J0200M44;1;1051.7;611.3;;
28.604041700000003;-68.0106389;01 54 24.97;1.5;-68 00 38.30;1.7;812.8;24.4;862.6;25.9;48.9;47.5;35.2;0.0;0.0;     ;J0148M68;1;508.5;648.4;;
28.6280833;-66.0714167;01 54 30.74;1.5;-66 04 17.10;1.7;908.3;27.3;999.7;30.0;50.8;47.5;52.0;0.0;0.0;     ;J0148M68;2;488.9;1236.5;;
28.705;-35.5892778;01 54 49.20;1.5;-35 35 21.40;1.7;516.7;15.6;669.6;25.1;86.8;58.3;155.3;56.5;0.0;124.9;J0148M36;1;251.3;491.7;;
28.9040833;-40.8121667;01 55 36.98;1.5;-40 48 43.80;1.7;2373.0;71.2;2426.0;72.8;70.0;47.2;107.4;0.0;0.0;     ;J0200M40;1;976.4;282.1;;
29.05975;-56.524666700000004;01 56 14.34;1.5;-56 31 28.80;1.7;568.9;17.1;569.0;17.1;54.3;45.5;170.6;0.0;0.0;     ;J0200M56;1;874.7;441.7;;
29.1972917;-36.2694167;01 56 47.35;1.5;-36 16 09.90;1.7;2011.0;60.4;2035.0;61.1;76.6;58.6;40.4;0.0;0.0;     ;J0206M36;2;1312.4;359.0;;
29.2069583;-54.66372220000001;01 56 49.67;1.5;-54 39 49.40;1.7;561.1;16.9;579.4;17.4;54.3;49.1;35.7;0.0;0.0;     ;J0200M56;1;855.1;946.8;;
29.225625;-42.666166700000005;01 56 54.15;1.5;-42 39 58.20;1.7;743.6;22.4;743.7;22.4;64.8;45.3;4.9;0.0;0.0;     ;J0200M44;1;891.3;792.6;;
29.2564583;-40.485555600000005;01 57 01.55;1.5;-40 29 08.00;1.7;575.1;17.3;618.5;18.6;70.0;50.2;110.5;0.0;0.0;     ;J0200M40;1;890.1;351.4;;
29.339666700000002;-78.7083889;01 57 21.52;1.5;-78 42 30.20;1.7;982.4;29.5;1851.9;60.3;82.4;47.0;85.3;69.1;0.0; 85.4;J0200M80;1;747.3;1110.0;;
29.34375;-60.558138899999996;01 57 22.50;1.5;-60 33 29.30;1.7;572.9;17.3;667.4;20.1;53.2;51.4;70.3;0.0;0.0;     ;J0200M60;1;810.6;452.4;;
29.5735;-48.0835;01 58 17.64;1.5;-48 05 00.60;1.7;511.2;15.4;627.4;18.9;60.6;57.6;125.4;0.0;0.0;     ;J0200M48;1;798.2;503.5;;
29.6032083;-63.3471389;01 58 24.77;1.5;-63 20 49.70;1.7;489.2;14.7;531.2;21.2;54.1;45.3;167.6;21.4;0.0;155.0;J0200M64;1;763.3;825.9;;
29.613416700000002;-74.6413056;01 58 27.22;1.5;-74 38 28.70;1.7;1043.0;31.3;1085.0;32.6;48.3;45.0;175.3;0.0;0.0;     ;J0130M76;2;90.0;1079.4;;
